SKU	Product Name	Product Description	Bullet Points	Manufacturer	Brand Name	Price	Currency	In Stock	Image URL	Image URL1	Image URL2	
SOG99478	SOG Special Edition Seal Pup E	SOG Special Edition Seal Pup Elite. 9 1/2" overall. 4 1/2" AUS-8A stainless blade with black TiNi Hardcased finish. Spine rasp for notching, filing and thumb placement. Black finger grooved Zytel handle with lanyard hole. Black heavy nylon MOLLE belt sheath.	<ul><li>Overall Length:9 1/2"</li><li>Blade Length:4 1/2"</li><li>Steel Edge:AUS-8A stainless</li><li>Sheath:Black heavy nylon MOLLE belt sheath</li><li>Finish:Black TiNi Hardcased finish</li><li>Extras:Spine rasp</li></ul>	SOG Knives	SOG Knives	166.60	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99024sogspecialeditionsealpupelite.jpg			
SOG99398	SOG PowerLock EOD	SOG PowerLock EOD Black Finish. 4 5/8" closed. All stainless construction with a black finish. Pivoting handle covers increase comfort. Features include needlenose pliers, wire cutters, wire crimper, blasting cap crimper, large screwdriver, partially serrated blade, v-cutter, can opener with small screwdriver tip, bottle opener with screwdriver tip, 1/4" drive, Phillips screwdriver, wood saw, awl, and metal file. All tools lock and are accessible when tool is open. Nylon sheath.	<ul><li>Closed Length:4 5/8"</li><li>Steel Edge:All stainless construction</li><li>Sheath:Nylon sheath</li><li>Finish:Black Finish</li><li>Handle:Pivoting handle covers increase comfort</li></ul>	SOG Knives	SOG Knives	166.60	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99057sogpowerlockeodblackfinish.jpg			
SOG99403	SOG EOD PowerLock multi tool	SOG EOD PowerLock multi tool is 4 5/8" closed in length and has black finish all stainless construction. This multi tool features unobtrusive crimper for insulated wire, blasting caps, and detonation cord. Non-distorting #2 crimp, which meets Government fusewell specifications. Has interchangeable components, hex bolt construction, one-handed opening, hard wire cutter, GSA approved explosive well spike doubles as a glass breaker, industrial scribe, marlin spike or center punch. Has comfort grips, gear-driven compound leverage, a nylon sheath, and it is made in the U.S.A.	<ul><li>Closed Length:4 5/8"</li><li>Colour:Black</li><li>Steel Edge:stainless construction</li><li>Sheath:Nylon sheath</li><li>Finish:Black oxide</li></ul>	SOG Knives	SOG Knives	166.60	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99106sogeodpowerlock.jpg			
SOG99171	SOG Trident	SOG Trident. Partially serrated blade. 5" closed. AUS-8 stainless black TiNi coated blade with dual thumb studs. Features S.A.T. technology with Arc-Actuator for strong, but easy, lock and release. Blade locks open and closed. Digi-Grip Zytel variable pattern handles for coarser grip in areas that require it. Features patented "Groove" which allows the operator to cut paracord, fishing line, etc. without having to open the blade. Lanyard hole. Reversible bayonet style see through pocket clip.	<ul><li>Closed Length:5"</li><li>Steel Edge:AUS-8 stainless</li><li>Finish:Black TiNi finish</li><li>Handle:Digital camo Zytel handles</li><li>Clip:Stainless pocket clip</li></ul>	SOG Knives	SOG Knives	166.60	CDN	N	http://www.knifezone.ca/pictures/sog/images/sog99171sogtrident.jpg			
SOG99410	SOG Aegis SOG99410	The SOG Aegis. Black TiNi coated standard edge blade with tan camouflage handles. Aegis in Greek, means shield or protection. It has a 4 3/4" closed Arc-Lock AUS-8 stainless blade with dual thumb studs. S.A.T. assisted opening blade with safety. Checkered Zytel DigiGrip handles. Bayonet style reversible clip.	<ul><li>Closed Length:4 3/4â€</li><li>Steel Edge:AUS-8 stainless</li><li>Finish:TiNi coated</li><li>Handle:Zytel Digigrip</li><li>Clip:Bayonet style reversible clip</li></ul>	SOG Knives	SOG Knives	204.54	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99173sogaegis.jpg			
SOG99411	SOG Aegis	SOG Aegis In Greek, means shield or protection has a 4 3/4" closed Arc-Lock and a black TiNi coated AUS-8 stainless partially serrated tanto blade with dual thumb studs. It has S.A.T. assisted opening blade with safety, tan camouflage checkered Zytel DigiGrip handles, and a bayonet style reversible clip.	<ul><li>Closed Length:4 3/4"</li><li>Steel Edge:AUS-8 stainless</li><li>Handle:Tan camouflage checkered Zytel DigiGrip handles</li><li>Clip:Bayonet style reversible clip</li></ul>	SOG Knives	SOG Knives	166.60	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99174sogaegis.jpg			
SOG99402	SOG PowerAssist EOD	SOG PowerAssist EOD All black finish is 4 3/4" closed in length that features one-handed flip opening and gear driven compound leverage for double the plier power. It has S.A.T. assisted opening standard and serrated blades, the blades lock closed using patent pending side release mechanism, and the components are now available and individually lock open with the patent pending Piano-Locks. Other components include needlenose pliers with wire cutters, three sided file, C-4 explosive well spike, can opener with small screwdriver, large screwdriver and built-in crimpers, and it has a nylon sheath.	<ul><li>Closed Length:4 3/4"</li><li>Sheath:Nylon sheath</li><li>Finish:All black finish</li></ul>	SOG Knives	SOG Knives	169.27	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99102sogpowerassisteod.jpg			
SOG99620	Sog Ops Fixed Blade	The Sog Ops Fixed Blade has a 9 1/2" overall length with a 5" satin finish AUS-8 stainless recurve blade, and drop point tip. Textured black GRN handle with lanyard hole. Black Kydex tactical belt sheath included!	<ul><li>Overall Length:9 1/2â€</li><li>Blade Length:5â€</li><li>Steel Edge:Aus-8 stainless</li><li>Handle:Black GRN</li></ul>	SOG Knives	SOG Knives	166.60	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99565sogopsfixedblade.jpg			
SOG99150	Seal Pup Elite	The Seal Pup Elite is our high performance new edition to the existing SEAL family of products. Sometimes.... we just have to have more horsepower, the racing suspension, and every available option including sunroof. All kidding aside... the Seal Pup Elite is serious business and carries on the tradition of supplying the worlds elite military forces.Features include:- Thicker steel stock (.185")- AUS 8 Stainless steel- Deep black TiAlN hardcased, finished blade- Newly designed longer ergonomic (touch point) handle with deeper finger grooves- Racy new blade shape with longer cutting edge- Added blade spine rasp for notching, filing, and thumb placement- Injection molded glass reinforced handle scored with grip lines- Kydex full military sheath with SOG logo and grooveSuper charged performance for the elite in us all!	<ul><li>Weight:5.3 oz</li><li>Blade Length:4.5"</li><li>Blade Edge:part serrated</li><li>Blade Material:AUS 8 stainless</li><li>Blade Hardness:RC 57-58</li><li>Overall Length:9.5"</li><li>Handle:zytel</li><li>Sheath:kydex</li><li>Coating:black tiain</li></ul>	SOG	SOG	179.95	CDN	Y	http://www.knifezone.ca/pictures/sog/images/99020.jpg			
SOG99151	Seal Pup Elite black straight edge	The Seal Pup Elite is our high performance new edition to the existing SEAL family of products. Sometimes.... we just have to have more horsepower, the racing suspension, and every available option including sunroof. All kidding aside... the Seal Pup Elite is serious business and carries on the tradition of supplying the worlds elite military forces.Features include:- Thicker steel stock (.185")- AUS 8 Stainless steel- Black Tini finished blade- Newly designed longer ergonomic (touch point) handle with deeper finger grooves- Racy new blade shape with longer cutting edge- Added blade spine rasp for notching, filing, and thumb placement- Injection molded glass reinforced handle scored with grip lines- Kydex full military sheath with SOG logo and grooveSuper charged performance for the elite in us all!	<ul><li>Weight:5.3 oz</li><li>Blade Length:4.85"</li><li>Blade Edge:plain</li><li>Blade Material:AUS 8 stainless</li><li>Blade Hardness:RC 57-58</li><li>Overall Length:9.5"</li><li>Handle:zytel</li><li>Sheath:kydex</li><li>Coating:Black Tini</li></ul>	SOG	SOG	179.93	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99151.jpg			
SOG99621	Sog Ops Fixed Blade Black	The Sog Ops Fixed Blade is 9 1/2" overall with a 5" black finish AUS-8 stainless recurve blade and drop point tip. Textured black GRN handle with lanyard hole. Black Kydex tactical belt sheath included!	<ul><li>Overall Length:9 1/2â€</li><li>Blade Length:5â€</li><li>Steel Edge:Aus-8 stainless</li></ul>	SOG Knives	SOG Knives	179.93	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99566sogopsfixedbladeblack.jpg			
SOG99860	SOG Huntspoint Boning Knife	SOG Huntspoint Boning Knife is 8 1/8" overall with a 3" satin finish S30V stainless drop point blade with thumb ridge. The blade is hardened to 58-60 HRC with a full tang. Grooved rosewood handle with finger choil, SOG inlay shield and lanyard hole. Embossed black leather belt sheath.	<ul><li>Overall Length:8 1/8"</li><li>Blade Length:3"</li><li>Blade:Drop point blade</li><li>Steel Edge:S30V stainless hardened to 58-60 HRC</li><li>Sheath:Embossed black leather belt sheath</li></ul>	SOG Knives	SOG Knives	186.60	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99860soghuntspointboningknife.jpg			
SOG99458	SOG Twitch XL Black TiNi	SOG Twitch XL Black TiNi coated blade and handles knife is 4 1/4" closed in length with a stainless pocket clip and Twitch Lockbacks. It features S.A.T. (SOG Assisted Technology) and the blade is propelled open once the operator has initiated the one handed opening action. It has AUS-8 stainless blade with thumb stud and Twitch features a pass-through lockbar from which the "kick" of the blade sticks through. It has 6061-T6 machined aluminum handles, and it is also designed by Spencer Frazer.	<ul><li>Closed Length:4 1/4"</li><li>Steel Edge:AUS-8 stainless</li><li>Handle:6061-T6 machined aluminum handles</li><li>Clip:Stainless pocket clip</li></ul>	SOG Knives	SOG Knives	230.16	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog00505sogtwitchxlblacktini.jpg			
SOG99459	SOG Twitch XL Tanto	SOG Twitch XL Tanto Black Handle Black Blade. Features S.A.T. (SOG Assisted Technology). The blade is propelled open once the operator has initiated the one handed opening action. AUS-8 stainless blade with thumb stud. Twitch features a pass-through lockbar from which the â€œkickâ€ of the blade sticks through. 6061-T6 machined aluminum handles.Designed by Spencer Frazer. Made in the USA.	<ul><li>Overall Length:7 3/8"</li><li>Colour:Tanto point</li><li>Blade:Black</li><li>Steel Edge:AUS-8 stainless blade</li><li>Handle:6061-T6 machined aluminum handles</li></ul>	SOG Knives	SOG Knives	193.27	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99095sogtwitchxltanto.jpg			
SOG99577	Spec Elite Mini SOG99577	Sog Spec-Elite Mini 3 5/8" closed knife with a 2 5/8" AUS-8 stainless bead blast finish modified tanto blade with dual thumb studs. Hardened to 59-60 HRC. Arc-Lock blade locking system. Black textured glass reinforced GRN handles. Lanyard hole. Reversible stainless pocket clip.	<ul><li>Blade Length:2 5/8â€</li><li>Closed Length:3 5/8â€</li><li>Blade:Modified tanto blade</li><li>Clip:Reversible stainless pocket clip</li><li>Extras:Lanyard hole</li></ul>	SOG Knives	SOG Knives	239.51	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99577specelitemini.jpg			
SOG00037	SOG Seal Knife 2000	SOG SEAL Team knife is 12 1/4" overall with a 7" partially serrated AUS-8 stainless gray powder coated blade. It has a black glass reinforced Zytel handle with lanyard hole, a MOLLE nylon sheath, and it is designed for the Navy SEALS.	<ul><li>Overall Length:12 1/4"</li><li>Blade Length:7"</li><li>Steel Edge:AUS-8 stainless</li><li>Sheath:MOLLE nylon sheath</li><li>Handle:Black glass reinforced Zytel handle</li></ul>	SOG Knives	SOG Knives	214.60	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog00037sogsealknife2000.jpg			
SOG99463	SOG Mini X-Ray Vision	SOG Mini X-Ray Vision knife is 3 7/8" closed in length with a VG-10 stainless partially serrated tactical design tanto blade with ambidextrous thumb studs. It has black Zytel handles with lanyard hole, Arc-Lock permits one hand opening and closing, with a removable clip for a variety of carry options.	<ul><li>Closed Length:3 7/8"</li><li>Steel Edge:VG-10 stainless</li><li>Handle:Zytel handles</li><li>Clip:Removable clip for a variety of carry options</li></ul>	SOG Knives	SOG Knives	256.35	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog00072sogminixrayvision.jpg			
SOG99435	SOG Pentagon Elite	SOG Pentagon Elite is 4 3/4" closed in length with a VG-10 stainless partially serrated spear point blade with bead blast finish and thumb stud. It has black Zytel handles with ambidextrous military style clip, a lanyard hole, and it features Arc-Lock mechanism.	<ul><li>Closed Length:4 3/4"</li><li>Handle:Black Zytel handles</li></ul>	SOG Knives	SOG Knives	256.35	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog14141sogpentagonelite.jpg			
SOG99438	SOG Spec-Elite I	SOG Spec-Elite I is 4 3/4" closed in length with an AUS-8 stainless blade with dual thumb studs, has black textured Zytel handles with reversible steel pocket clip, and arc-Lock blade locking system.	<ul><li>Closed Length:4 3/4"</li><li>Steel Edge:AUS-8 stainless</li><li>Handle:Black textured Zytel handles</li><li>Clip:Reversible steel pocket clip</li></ul>	SOG Knives	SOG Knives	215.93	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99061sogspecelitei.jpg			
SOG99480	SOG Vulcan Mini Folder	SOG Vulcan Mini Folder has a 4 1/4" closed lockback with VG-10 stainless blade with dual thumb studs and extended tang. It has black, glass reinforced Zytel handles with lanyard hole, a stainless pocket clip, and it features the Arc-Lock system.	<ul><li>Closed Length:4 1/4"</li><li>Steel Edge:VG-10 stainless</li><li>Handle:Black, glass reinforced Zytel handles</li><li>Clip:Stainless pocket clip</li></ul>	SOG Knives	SOG Knives	215.93	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99116sogvulcanminifolder.jpg			
SOG99461	Sog Visionary 1	SOG Visionary I Tactical Folder. 4 inch closed. Black powder coated VG-10 stainless blade with dual thumb studs. Features Arc-Lock blade locking system for speed and strength. Black glass reinforced Zytel handles with lanyard hole. Reversible black finish stainless pocket clip.	<ul><li>Closed length:4"</li></ul>	SOG	SOG	215.93	CDN	Y	http://www.knifezone.ca/pictures/sog/images/visionary1.jpg			
SOG99154	Seal Knife 2000K	After surviving one of the most extensive testing and evaluation programs ever undertaken bythe U.S. Government that included knives from most U.S. cutlery manufacturers, the SOG SEALKnife 2000 triumphed becoming the preferred Navy SEAL Knife. The SEAL's are one of the mostspecialized elite military groups in the world today. SEAL's undergo one of the most rigoroustraining programs devised to produce the consummate warrior. Only a select few endure andearn the right to wear the SEAL Trident on their uniform.The SEAL knife evaluation program included: Tip breaking stress, blade breaking limit,sharpness, edge retention, handle twist off force, two-week salt water immersion tests,gasoline and acetylene torch resistance, chopping, hammering, prying, penetration tests,cutting six different types of rope and line, low noise and reflectivity evaluation, plus anintense hands-on competition in the field.This year, many of SOGs fixed blades will come standard in all-weather Kydex sheaths. Theywill be jump rated; quiet, without rattle; contain rub strips to minimize wear; ridged beltloops for one-handed extraction; ambidextrous; and military belt certified.	<ul><li>Weight:10.3 oz.</li><li>Blade Thickness:0.24</li><li>Blade Length:7.0"</li><li>Blade Material:AUS-8 powder coated</li><li>Blade Hardness:Rockwell 57-58</li><li>Overall Length:12.3"</li><li>Handle:Zytel Reinforced</li><li>Sheath:Kydex</li></ul>	SOG	SOG	227.93	CDN	Y	http://www.knifezone.ca/pictures/sog/images/seal2000.jpg			
SOG99218	SOG Force	The SOG Force 11 1/2" overall with a 6" black TiNi finish partially serrated AUS-8 stainless blade. The first thing that is obvious about the Force is how stout it is. The thick blade and minimal grind profiles maximize the strength of the blade. This is a beast of a knife and will be virtually unbreakable. The full tang runs out the back of the glass-reinforced handle and into a glass breaking point. The handle is perfectly contoured and covered in aggressive checkering that is not for the faint handed. The Force is recommended for extreme, long duration operations.Finger grooved black textured GRN handle with lanyard hole. Black MOLLE nylon sheath included!	<ul><li>Overall Length:11 1/2â€</li><li>Blade Length:6â€</li><li>Steel Edge:AUS-8 stainless</li></ul>	SOG Knives	SOG Knives	239.93	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99218sogforce.jpg			
SOG99593	SOG Vulcan	SOG Vulcan. 4 1/4" closed linerlock. 3" VG-10 stainless blade with dual thumb studs and black TiNi finish. Features Arc-Lock blade opening mechanism which allows for fast, ambidextrous, one-handed opening and closing. Textured black glass reinforced GRN handles with lanyard hole. Black finish stainless pocket clip.	<ul><li>Blade Length:3"</li><li>Closed Length:4 1/4"</li><li>Colour:Spear point blade</li><li>Steel Edge:VG-10 stainless</li><li>Finish:Black TiNi finish</li><li>Handle:Black glass reinforced GRN handles</li><li>Clip:Reversible black finish stainless pocket clip</li><li>Tools:Lanyard hole</li></ul>	SOG Knives	SOG Knives	242.60	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog99593sogvulcan.jpg			
SOG99118	Sog Visionary 2	SOG Visionary II Tactical Folder. 4 5/8 inches closed. Black powder coated VG-10 stainless blade with dual thumb studs. Features Arc-Lock blade locking system for speed and strength. Black glass reinforced Zytel handles with lanyard hole. Reversible black finish stainless pocket clip.	<ul><li>Closed length:4 5/8"</li></ul>	SOG	SOG	243.93	CDN	Y	http://www.knifezone.ca/pictures/sog/images/visionary2.jpg			
SOG00071	SOG XRay Vision	SOG X-Ray Vision Black Zytel handles knife is 4 5/8" closed in length with a VG-10 stainless partially serrated tactical design tanto blade with ambidextrous thumb studs. It has Arc-Lock permits fast one hand opening and closing, a lanyard hole, and it also comes with a removable pocket clip.	<ul><li>Closed Length:4 5/8"</li><li>Steel Edge:VG-10 stainless</li><li>Clip:Removable pocket clip</li></ul>	SOG Knives	SOG Knives	290.48	CDN	Y	http://www.knifezone.ca/pictures/sog/images/sog00071sogxrayvision.jpg			
